timestamp,stonewall_min_xfers,stonewall_max_xfers,stonewall_time_secs,stonewall_bytes_moved,access,bw(mib/s),iops,latency(s),block(kib),xfer(kib),open(s),wr/rd(s),close(s),total(s),iter,start,ordering,nodes,nproc,ppn,xfersize,aggsize_bytes,end,filename
1628385607.0,1216.0,1571.0,45.1,843424202752.0,write,4668.0,145.88,171.17,32768.0,32768.0,0.011013,172.3,0.000832,172.32,0,1628385780.0,sequential,8,16,2,33554432.0,17592186044416.0,1628385834,ior-n8ppn2t33554432.4.out
1628385783.0,1433.0,1571.0,45.0,843424202752.0,read,16705.0,522.08,45.03,32768.0,32768.0,0.003698,48.15,0.000434,48.15,0,1628385780.0,sequential,8,16,2,33554432.0,17592186044416.0,1628385834,ior-n8ppn2t33554432.4.out
1628558947.0,3938801.0,6132647.0,53.0,401909153792.0,write,4879.0,1249241.0,77.92,4.0,4.0,0.012296,78.55,0.009154,78.57,0,1628559030.0,sequential,8,16,2,4096.0,17592186044416.0,1628559066,ior-n8ppn2t4096.0.out
1628559030.0,6132647.0,6132647.0,34.7,401909153792.0,read,11043.0,2827349.0,34.7,4.0,4.0,0.004587,34.7,0.000385,34.71,0,1628559030.0,sequential,8,16,2,4096.0,17592186044416.0,1628559066,ior-n8ppn2t4096.0.out
1628559069.0,3042201.0,6241393.0,56.0,409035931648.0,write,4252.0,1088752.0,60.99,4.0,4.0,0.013189,91.72,0.001314,91.74,0,1628559163.0,sequential,8,16,2,4096.0,17592186044416.0,1628559196,ior-n8ppn2t4096.1.out
1628559163.0,6241393.0,6241393.0,31.9,409035931648.0,read,12243.0,3134594.0,31.86,4.0,4.0,0.003949,31.86,0.000364,31.86,0,1628559163.0,sequential,8,16,2,4096.0,17592186044416.0,1628559196,ior-n8ppn2t4096.1.out
1628559197.0,2514879.0,5338704.0,51.8,349877305344.0,write,4132.0,1057906.0,66.56,4.0,4.0,0.012274,80.74,0.000594,80.76,0,1628559282.0,sequential,8,16,2,4096.0,17592186044416.0,1628559312,ior-n8ppn2t4096.2.out
1628559282.0,5338704.0,5338704.0,29.0,349877305344.0,read,11521.0,2949796.0,28.96,4.0,4.0,0.002546,28.96,0.002518,28.96,0,1628559282.0,sequential,8,16,2,4096.0,17592186044416.0,1628559312,ior-n8ppn2t4096.2.out
1628559313.0,3653612.0,5131179.0,53.4,336276946944.0,write,4565.0,1168855.0,67.41,4.0,4.0,0.012146,70.24,0.000585,70.25,0,1628559385.0,sequential,8,16,2,4096.0,17592186044416.0,1628559415,ior-n8ppn2t4096.3.out
1628559385.0,5131179.0,5131179.0,29.1,336276946944.0,read,11029.0,2823780.0,29.07,4.0,4.0,0.002683,29.07,0.000532,29.08,0,1628559385.0,sequential,8,16,2,4096.0,17592186044416.0,1628559415,ior-n8ppn2t4096.3.out
1628559417.0,3091409.0,6700127.0,52.3,439099523072.0,write,4614.0,1181403.0,82.45,4.0,4.0,0.012275,90.74,0.000416,90.75,0,1628559511.0,sequential,8,16,2,4096.0,17592186044416.0,1628559547,ior-n8ppn2t4096.4.out
1628559511.0,6700127.0,6700127.0,35.1,439099523072.0,read,11945.0,3058101.0,35.06,4.0,4.0,0.002061,35.06,0.000405,35.06,0,1628559511.0,sequential,8,16,2,4096.0,17592186044416.0,1628559547,ior-n8ppn2t4096.4.out
